gameid,tourneyid,tie,winnerid,winnername,winnerscore,winneroldrating,winnernewrating,winnerpos,loserid,losername,loserscore,loseroldrating,losernewrating,loserpos,round,division,date,lexicon,year
732706,3152,0,2480,Joan O'Neill,0,853,856,4,17967,Estelle Freedman,0,0,500,10,5,3,1994-03-25,0,1994
732707,3152,0,16887,Barbara Martin,0,0,581,7,14951,Mary Zelie,0,864,807,5,1,3,1994-03-25,0,1994
732708,3152,0,14951,Mary Zelie,0,864,807,5,16258,Bonnie Brodsky,0,0,748,6,2,3,1994-03-25,0,1994
732709,3152,0,2664,Les Hipenbecker,0,0,581,9,14951,Mary Zelie,0,864,807,5,3,3,1994-03-25,0,1994
732710,3152,0,14951,Mary Zelie,0,864,807,5,17967,Estelle Freedman,0,0,500,10,4,3,1994-03-25,0,1994
732711,3152,0,17966,Lori Sherman,0,756,725,8,14951,Mary Zelie,0,864,807,5,5,3,1994-03-25,0,1994
733588,5465,0,2002,Heather Drumm,0,1701,1722,1,1242,David Goodman,0,1568,1570,4,1,1,1994-10-01,0,1994
733589,5465,0,2002,Heather Drumm,0,1701,1722,1,5051,Greg McCormick,0,1352,1364,7,2,1,1994-10-01,0,1994
733590,5465,0,2002,Heather Drumm,0,1701,1722,1,9422,Milton Evans,0,1165,1215,6,3,1,1994-10-01,0,1994
733591,5465,0,2002,Heather Drumm,0,1701,1722,1,1133,Jeff Kublin,0,1186,1351,3,4,1,1994-10-01,0,1994
733592,5465,0,2002,Heather Drumm,0,1701,1722,1,2290,John Morse,0,1582,1603,2,5,1,1994-10-01,0,1994
733593,5465,0,2290,John Morse,0,1582,1603,2,2862,Marion Pizer,0,1249,1237,8,1,1,1994-10-01,0,1994
733594,5465,0,2290,John Morse,0,1582,1603,2,1245,Mark Goodman,0,1472,1454,5,2,1,1994-10-01,0,1994
733595,5465,0,2290,John Morse,0,1582,1603,2,2471,Mary Leonbruno,0,1445,1410,10,3,1,1994-10-01,0,1994
733596,5465,0,2290,John Morse,0,1582,1603,2,2000,Don Drumm,0,1645,1590,9,4,1,1994-10-01,0,1994
733597,5465,0,1133,Jeff Kublin,0,1186,1351,3,1245,Mark Goodman,0,1472,1454,5,1,1,1994-10-01,0,1994
733598,5465,0,1133,Jeff Kublin,0,1186,1351,3,2471,Mary Leonbruno,0,1445,1410,10,2,1,1994-10-01,0,1994
733599,5465,0,1133,Jeff Kublin,0,1186,1351,3,2000,Don Drumm,0,1645,1590,9,3,1,1994-10-01,0,1994
733600,5465,0,1133,Jeff Kublin,0,1186,1351,3,2862,Marion Pizer,0,1249,1237,8,5,1,1994-10-01,0,1994
733601,5465,0,1242,David Goodman,0,1568,1570,4,2862,Marion Pizer,0,1249,1237,8,2,1,1994-10-01,0,1994
733602,5465,0,1245,Mark Goodman,0,1472,1454,5,1242,David Goodman,0,1568,1570,4,3,1,1994-10-01,0,1994
733603,5465,0,1242,David Goodman,0,1568,1570,4,2471,Mary Leonbruno,0,1445,1410,10,4,1,1994-10-01,0,1994
733604,5465,0,1242,David Goodman,0,1568,1570,4,2000,Don Drumm,0,1645,1590,9,5,1,1994-10-01,0,1994
733605,5465,0,5051,Greg McCormick,0,1352,1364,7,1245,Mark Goodman,0,1472,1454,5,4,1,1994-10-01,0,1994
733606,5465,0,1245,Mark Goodman,0,1472,1454,5,9422,Milton Evans,0,1165,1215,6,5,1,1994-10-01,0,1994
733607,5465,0,9422,Milton Evans,0,1165,1215,6,2471,Mary Leonbruno,0,1445,1410,10,1,1,1994-10-01,0,1994
733608,5465,0,9422,Milton Evans,0,1165,1215,6,2000,Don Drumm,0,1645,1590,9,2,1,1994-10-01,0,1994
733609,5465,0,2862,Marion Pizer,0,1249,1237,8,9422,Milton Evans,0,1165,1215,6,4,1,1994-10-01,0,1994
733610,5465,0,2000,Don Drumm,0,1645,1590,9,5051,Greg McCormick,0,1352,1364,7,1,1,1994-10-01,0,1994
733611,5465,0,5051,Greg McCormick,0,1352,1364,7,2862,Marion Pizer,0,1249,1237,8,3,1,1994-10-01,0,1994
733612,5465,0,2471,Mary Leonbruno,0,1445,1410,10,5051,Greg McCormick,0,1352,1364,7,5,1,1994-10-01,0,1994
733613,5465,0,16853,Barbara Clarke,0,915,1063,1,68,David Abolafia,0,1063,1040,7,1,2,1994-10-01,0,1994
733614,5465,0,16853,Barbara Clarke,0,915,1063,1,154,Kurt Kopitz,0,1112,1111,5,2,2,1994-10-01,0,1994
733615,5465,0,2275,Irving Pierce,0,1274,1235,8,16853,Barbara Clarke,0,915,1063,1,3,2,1994-10-01,0,1994
733616,5465,0,16853,Barbara Clarke,0,915,1063,1,16319,Ed York,0,1055,1003,9,4,2,1994-10-01,0,1994
733617,5465,0,16853,Barbara Clarke,0,915,1063,1,124,Lisa Thomas,0,1186,1169,2,5,2,1994-10-01,0,1994
733618,5465,0,124,Lisa Thomas,0,1186,1169,2,14100,Ann Comfort Burdett,0,1001,989,10,1,2,1994-10-01,0,1994
733619,5465,0,124,Lisa Thomas,0,1186,1169,2,2475,Barbara Munde,0,1039,1062,4,2,2,1994-10-01,0,1994
733620,5465,0,3690,Catherine Rindenello,0,1029,1053,3,124,Lisa Thomas,0,1186,1169,2,3,2,1994-10-01,0,1994
733621,5465,0,124,Lisa Thomas,0,1186,1169,2,3692,Jackie Bragg,0,1055,1076,6,4,2,1994-10-01,0,1994
733622,5465,0,3690,Catherine Rindenello,0,1029,1053,3,2275,Irving Pierce,0,1274,1235,8,1,2,1994-10-01,0,1994
733623,5465,0,3690,Catherine Rindenello,0,1029,1053,3,16319,Ed York,0,1055,1003,9,2,2,1994-10-01,0,1994
733624,5465,0,68,David Abolafia,0,1063,1040,7,3690,Catherine Rindenello,0,1029,1053,3,4,2,1994-10-01,0,1994
733625,5465,0,154,Kurt Kopitz,0,1112,1111,5,3690,Catherine Rindenello,0,1029,1053,3,5,2,1994-10-01,0,1994
733626,5465,0,2475,Barbara Munde,0,1039,1062,4,16319,Ed York,0,1055,1003,9,1,2,1994-10-01,0,1994
733627,5465,0,2475,Barbara Munde,0,1039,1062,4,68,David Abolafia,0,1063,1040,7,3,2,1994-10-01,0,1994
733628,5465,0,154,Kurt Kopitz,0,1112,1111,5,2475,Barbara Munde,0,1039,1062,4,4,2,1994-10-01,0,1994
733629,5465,0,2475,Barbara Munde,0,1039,1062,4,2275,Irving Pierce,0,1274,1235,8,5,2,1994-10-01,0,1994
733630,5465,0,3692,Jackie Bragg,0,1055,1076,6,154,Kurt Kopitz,0,1112,1111,5,1,2,1994-10-01,0,1994
733631,5465,0,154,Kurt Kopitz,0,1112,1111,5,14100,Ann Comfort Burdett,0,1001,989,10,3,2,1994-10-01,0,1994
733632,5465,0,2275,Irving Pierce,0,1274,1235,8,3692,Jackie Bragg,0,1055,1076,6,2,2,1994-10-01,0,1994
733633,5465,0,3692,Jackie Bragg,0,1055,1076,6,16319,Ed York,0,1055,1003,9,3,2,1994-10-01,0,1994
733634,5465,0,3692,Jackie Bragg,0,1055,1076,6,68,David Abolafia,0,1063,1040,7,5,2,1994-10-01,0,1994
733635,5465,0,68,David Abolafia,0,1063,1040,7,14100,Ann Comfort Burdett,0,1001,989,10,2,2,1994-10-01,0,1994
733636,5465,0,14100,Ann Comfort Burdett,0,1001,989,10,2275,Irving Pierce,0,1274,1235,8,4,2,1994-10-01,0,1994
733637,5465,0,16319,Ed York,0,1055,1003,9,14100,Ann Comfort Burdett,0,1001,989,10,5,2,1994-10-01,0,1994
733638,5465,0,14102,Netta Werner,0,960,966,1,16950,Sally Dean,0,0,792,3,1,3,1994-10-01,0,1994
733639,5465,0,14102,Netta Werner,0,960,966,1,16258,Bonnie Brodsky,0,748,724,5,2,3,1994-10-01,0,1994
733640,5465,0,14102,Netta Werner,0,960,966,1,2664,Les Hipenbecker,0,581,564,8,3,3,1994-10-01,0,1994
733641,5465,0,3190,John Venditti,0,0,850,2,14102,Netta Werner,0,960,966,1,4,3,1994-10-01,0,1994
733642,5465,0,14102,Netta Werner,0,960,966,1,3190,John Venditti,0,0,850,2,5,3,1994-10-01,0,1994
733643,5465,0,3190,John Venditti,0,0,850,2,11153,Kathleen Oertle,0,577,615,4,1,3,1994-10-01,0,1994
733644,5465,0,3190,John Venditti,0,0,850,2,13905,Genevieve Lechowicz,0,671,672,7,2,3,1994-10-01,0,1994
733645,5465,0,9423,Christine Rawson,0,721,704,6,3190,John Venditti,0,0,850,2,3,3,1994-10-01,0,1994
733646,5465,0,16950,Sally Dean,0,0,792,3,11153,Kathleen Oertle,0,577,615,4,2,3,1994-10-01,0,1994
733647,5465,0,13905,Genevieve Lechowicz,0,671,672,7,16950,Sally Dean,0,0,792,3,3,3,1994-10-01,0,1994
733648,5465,0,16950,Sally Dean,0,0,792,3,9423,Christine Rawson,0,721,704,6,4,3,1994-10-01,0,1994
733649,5465,0,16950,Sally Dean,0,0,792,3,13905,Genevieve Lechowicz,0,671,672,7,5,3,1994-10-01,0,1994
733650,5465,0,11153,Kathleen Oertle,0,577,615,4,16258,Bonnie Brodsky,0,748,724,5,3,3,1994-10-01,0,1994
733651,5465,0,11153,Kathleen Oertle,0,577,615,4,2664,Les Hipenbecker,0,581,564,8,4,3,1994-10-01,0,1994
733652,5465,0,11153,Kathleen Oertle,0,577,615,4,16258,Bonnie Brodsky,0,748,724,5,5,3,1994-10-01,0,1994
733653,5465,0,16258,Bonnie Brodsky,0,748,724,5,9423,Christine Rawson,0,721,704,6,1,3,1994-10-01,0,1994
733654,5465,0,16258,Bonnie Brodsky,0,748,724,5,13905,Genevieve Lechowicz,0,671,672,7,4,3,1994-10-01,0,1994
733655,5465,0,2664,Les Hipenbecker,0,581,564,8,9423,Christine Rawson,0,721,704,6,2,3,1994-10-01,0,1994
733656,5465,0,9423,Christine Rawson,0,721,704,6,2664,Les Hipenbecker,0,581,564,8,5,3,1994-10-01,0,1994
733657,5465,0,13905,Genevieve Lechowicz,0,671,672,7,2664,Les Hipenbecker,0,581,564,8,1,3,1994-10-01,0,1994
787911,4376,0,2590,Raymond Slaughter,397,1180,0,14,1489,John Luebkemann,326,1875,0,2,1,1,1994-07-02,0,1994
787912,4376,0,1489,John Luebkemann,318,1875,0,2,1579,Marcia Wade,315,1689,0,12,2,1,1994-07-02,0,1994
787913,4376,0,4884,Paul Erland,428,1847,0,5,1489,John Luebkemann,330,1875,0,2,3,1,1994-07-02,0,1994
787914,4376,0,1489,John Luebkemann,366,1875,0,2,2431,Mark Edward Owens,362,1946,0,8,4,1,1994-07-02,0,1994
787915,4376,0,1489,John Luebkemann,375,1875,0,2,501,Mark Kenas,342,1869,0,3,5,1,1994-07-02,0,1994
787916,4376,0,1489,John Luebkemann,356,1875,0,2,2328,Ted Blevins,327,1927,0,4,6,1,1994-07-02,0,1994
787917,4376,0,1489,John Luebkemann,462,1875,0,2,1577,Joseph Galloway,303,1294,0,10,7,1,1994-07-02,0,1994
787918,4376,0,1489,John Luebkemann,529,1875,0,2,805,Richard Lauder,286,1718,0,15,8,1,1994-07-02,0,1994
787919,4376,0,1489,John Luebkemann,381,1875,0,2,507,James Frankki,278,1602,0,11,9,1,1994-07-02,0,1994
787920,4376,0,1489,John Luebkemann,516,1875,0,2,5674,Daniel Townsend,294,1599,0,13,10,1,1994-07-02,0,1994
787921,4376,0,1489,John Luebkemann,457,1875,0,2,9347,John Bibb,317,1697,0,7,11,1,1994-07-02,0,1994
787922,4376,0,1974,Bob Lipton,418,2018,0,1,1489,John Luebkemann,328,1875,0,2,12,1,1994-07-02,0,1994
787923,4376,0,1489,John Luebkemann,461,1875,0,2,877,Virginia Wood,282,891,0,16,13,1,1994-07-02,0,1994
787924,4376,0,1489,John Luebkemann,354,1875,0,2,2959,Timothy Wade,309,1811,0,6,14,1,1994-07-02,0,1994
787925,4376,0,1489,John Luebkemann,430,1875,0,2,1708,David Bibb,346,1632,0,9,15,1,1994-07-02,0,1994
787926,4376,0,1489,John Luebkemann,430,1875,0,2,4884,Paul Erland,351,1847,0,5,16,1,1994-07-02,0,1994
787927,4376,0,501,Mark Kenas,428,1869,0,3,1489,John Luebkemann,396,1875,0,2,17,1,1994-07-02,0,1994
787928,4376,0,1489,John Luebkemann,398,1875,0,2,1974,Bob Lipton,376,2018,0,1,18,1,1994-07-02,0,1994
787929,4376,0,501,Mark Kenas,443,1869,0,3,1489,John Luebkemann,373,1875,0,2,19,1,1994-07-02,0,1994
787930,4376,0,1489,John Luebkemann,394,1875,0,2,2328,Ted Blevins,391,1927,0,4,20,1,1994-07-02,0,1994
787931,4376,0,1489,John Luebkemann,411,1875,0,2,1974,Bob Lipton,393,2018,0,1,21,1,1994-07-02,0,1994
787932,4376,0,1974,Bob Lipton,403,2018,0,1,1489,John Luebkemann,316,1875,0,2,22,1,1994-07-02,0,1994
787933,2982,0,680,Lewis Saul,0,1680,1805,1,10939,Phyllis Frazier,0,1373,1397,11,1,1,1994-04-30,0,1994
787934,2982,0,680,Lewis Saul,0,1680,1805,1,4515,William Lincoln III Palmer,0,1319,1400,9,2,1,1994-04-30,0,1994
787935,2982,0,680,Lewis Saul,0,1680,1805,1,3207,Marlene Krell,0,1567,1492,12,3,1,1994-04-30,0,1994
787936,2982,0,680,Lewis Saul,0,1680,1805,1,14502,Rick Wittekind,0,1565,1551,10,4,1,1994-04-30,0,1994
787937,2982,0,680,Lewis Saul,0,1680,1805,1,4375,Susan Moon,0,1563,1610,2,5,1,1994-04-30,0,1994
787938,2982,0,680,Lewis Saul,0,1680,1805,1,1460,Jim W Fischer,0,1517,1557,5,6,1,1994-04-30,0,1994
787939,2982,0,680,Lewis Saul,0,1680,1805,1,9125,Jim Homan,0,1761,1710,7,7,1,1994-04-30,0,1994
787940,2982,0,680,Lewis Saul,0,1680,1805,1,5,Dennis Kaiser,0,1813,1772,6,8,1,1994-04-30,0,1994
787941,2982,0,680,Lewis Saul,0,1680,1805,1,665,John Hart,0,1762,1731,4,9,1,1994-04-30,0,1994
787942,2982,0,680,Lewis Saul,0,1680,1805,1,7897,Howard Brown,0,1704,1709,3,10,1,1994-04-30,0,1994
787943,2982,0,680,Lewis Saul,0,1680,1805,1,268,Harriette Lakernick,0,1668,1643,8,11,1,1994-04-30,0,1994
787944,2982,0,4375,Susan Moon,0,1563,1610,2,9125,Jim Homan,0,1761,1710,7,1,1,1994-04-30,0,1994
787945,2982,0,665,John Hart,0,1762,1731,4,4375,Susan Moon,0,1563,1610,2,2,1,1994-04-30,0,1994
787946,2982,0,4375,Susan Moon,0,1563,1610,2,5,Dennis Kaiser,0,1813,1772,6,3,1,1994-04-30,0,1994
787947,2982,0,4375,Susan Moon,0,1563,1610,2,268,Harriette Lakernick,0,1668,1643,8,4,1,1994-04-30,0,1994
787948,2982,0,7897,Howard Brown,0,1704,1709,3,4375,Susan Moon,0,1563,1610,2,6,1,1994-04-30,0,1994
787949,2982,0,4375,Susan Moon,0,1563,1610,2,10939,Phyllis Frazier,0,1373,1397,11,7,1,1994-04-30,0,1994
787950,2982,0,4375,Susan Moon,0,1563,1610,2,14502,Rick Wittekind,0,1565,1551,10,8,1,1994-04-30,0,1994
787951,2982,0,4375,Susan Moon,0,1563,1610,2,4515,William Lincoln III Palmer,0,1319,1400,9,9,1,1994-04-30,0,1994
787952,2982,0,4375,Susan Moon,0,1563,1610,2,3207,Marlene Krell,0,1567,1492,12,10,1,1994-04-30,0,1994
787953,2982,0,1460,Jim W Fischer,0,1517,1557,5,4375,Susan Moon,0,1563,1610,2,11,1,1994-04-30,0,1994
787954,2982,0,7897,Howard Brown,0,1704,1709,3,1460,Jim W Fischer,0,1517,1557,5,1,1,1994-04-30,0,1994
787955,2982,0,7897,Howard Brown,0,1704,1709,3,10939,Phyllis Frazier,0,1373,1397,11,2,1,1994-04-30,0,1994
787956,2982,0,4515,William Lincoln III Palmer,0,1319,1400,9,7897,Howard Brown,0,1704,1709,3,3,1,1994-04-30,0,1994
787957,2982,0,3207,Marlene Krell,0,1567,1492,12,7897,Howard Brown,0,1704,1709,3,4,1,1994-04-30,0,1994
787958,2982,0,7897,Howard Brown,0,1704,1709,3,14502,Rick Wittekind,0,1565,1551,10,5,1,1994-04-30,0,1994
787959,2982,0,7897,Howard Brown,0,1704,1709,3,665,John Hart,0,1762,1731,4,7,1,1994-04-30,0,1994
787960,2982,0,7897,Howard Brown,0,1704,1709,3,268,Harriette Lakernick,0,1668,1643,8,8,1,1994-04-30,0,1994
787961,2982,0,5,Dennis Kaiser,0,1813,1772,6,7897,Howard Brown,0,1704,1709,3,9,1,1994-04-30,0,1994
787962,2982,0,7897,Howard Brown,0,1704,1709,3,9125,Jim Homan,0,1761,1710,7,11,1,1994-04-30,0,1994
787963,2982,0,665,John Hart,0,1762,1731,4,14502,Rick Wittekind,0,1565,1551,10,1,1,1994-04-30,0,1994
787964,2982,0,1460,Jim W Fischer,0,1517,1557,5,665,John Hart,0,1762,1731,4,3,1,1994-04-30,0,1994
787965,2982,0,665,John Hart,0,1762,1731,4,10939,Phyllis Frazier,0,1373,1397,11,4,1,1994-04-30,0,1994
787966,2982,0,4515,William Lincoln III Palmer,0,1319,1400,9,665,John Hart,0,1762,1731,4,5,1,1994-04-30,0,1994
787967,2982,0,665,John Hart,0,1762,1731,4,3207,Marlene Krell,0,1567,1492,12,6,1,1994-04-30,0,1994
787968,2982,0,665,John Hart,0,1762,1731,4,9125,Jim Homan,0,1761,1710,7,8,1,1994-04-30,0,1994
787969,2982,0,268,Harriette Lakernick,0,1668,1643,8,665,John Hart,0,1762,1731,4,10,1,1994-04-30,0,1994
787970,2982,0,665,John Hart,0,1762,1731,4,5,Dennis Kaiser,0,1813,1772,6,11,1,1994-04-30,0,1994
787971,2982,0,9125,Jim Homan,0,1761,1710,7,1460,Jim W Fischer,0,1517,1557,5,2,1,1994-04-30,0,1994
787972,2982,0,5,Dennis Kaiser,0,1813,1772,6,1460,Jim W Fischer,0,1517,1557,5,4,1,1994-04-30,0,1994
787973,2982,0,1460,Jim W Fischer,0,1517,1557,5,268,Harriette Lakernick,0,1668,1643,8,5,1,1994-04-30,0,1994
787974,2982,0,14502,Rick Wittekind,0,1565,1551,10,1460,Jim W Fischer,0,1517,1557,5,7,1,1994-04-30,0,1994
787975,2982,0,1460,Jim W Fischer,0,1517,1557,5,4515,William Lincoln III Palmer,0,1319,1400,9,8,1,1994-04-30,0,1994
787976,2982,0,1460,Jim W Fischer,0,1517,1557,5,3207,Marlene Krell,0,1567,1492,12,9,1,1994-04-30,0,1994
787977,2982,0,1460,Jim W Fischer,0,1517,1557,5,10939,Phyllis Frazier,0,1373,1397,11,10,1,1994-04-30,0,1994
787978,2982,0,5,Dennis Kaiser,0,1813,1772,6,3207,Marlene Krell,0,1567,1492,12,1,1,1994-04-30,0,1994
787979,2982,0,14502,Rick Wittekind,0,1565,1551,10,5,Dennis Kaiser,0,1813,1772,6,2,1,1994-04-30,0,1994
787980,2982,0,5,Dennis Kaiser,0,1813,1772,6,10939,Phyllis Frazier,0,1373,1397,11,5,1,1994-04-30,0,1994
787981,2982,0,5,Dennis Kaiser,0,1813,1772,6,4515,William Lincoln III Palmer,0,1319,1400,9,6,1,1994-04-30,0,1994
787982,2982,0,268,Harriette Lakernick,0,1668,1643,8,5,Dennis Kaiser,0,1813,1772,6,7,1,1994-04-30,0,1994
787983,2982,0,5,Dennis Kaiser,0,1813,1772,6,9125,Jim Homan,0,1761,1710,7,10,1,1994-04-30,0,1994
787984,2982,0,9125,Jim Homan,0,1761,1710,7,10939,Phyllis Frazier,0,1373,1397,11,3,1,1994-04-30,0,1994
787985,2982,0,9125,Jim Homan,0,1761,1710,7,4515,William Lincoln III Palmer,0,1319,1400,9,4,1,1994-04-30,0,1994
787986,2982,0,9125,Jim Homan,0,1761,1710,7,3207,Marlene Krell,0,1567,1492,12,5,1,1994-04-30,0,1994
787987,2982,0,9125,Jim Homan,0,1761,1710,7,14502,Rick Wittekind,0,1565,1551,10,6,1,1994-04-30,0,1994
787988,2982,0,268,Harriette Lakernick,0,1668,1643,8,9125,Jim Homan,0,1761,1710,7,9,1,1994-04-30,0,1994
787989,2982,0,4515,William Lincoln III Palmer,0,1319,1400,9,268,Harriette Lakernick,0,1668,1643,8,1,1,1994-04-30,0,1994
787990,2982,0,268,Harriette Lakernick,0,1668,1643,8,3207,Marlene Krell,0,1567,1492,12,2,1,1994-04-30,0,1994
787991,2982,0,268,Harriette Lakernick,0,1668,1643,8,14502,Rick Wittekind,0,1565,1551,10,3,1,1994-04-30,0,1994
787992,2982,0,10939,Phyllis Frazier,0,1373,1397,11,268,Harriette Lakernick,0,1668,1643,8,6,1,1994-04-30,0,1994
787993,2982,0,4515,William Lincoln III Palmer,0,1319,1400,9,3207,Marlene Krell,0,1567,1492,12,7,1,1994-04-30,0,1994
787994,2982,0,14502,Rick Wittekind,0,1565,1551,10,4515,William Lincoln III Palmer,0,1319,1400,9,10,1,1994-04-30,0,1994
787995,2982,0,4515,William Lincoln III Palmer,0,1319,1400,9,10939,Phyllis Frazier,0,1373,1397,11,11,1,1994-04-30,0,1994
787996,2982,0,10939,Phyllis Frazier,0,1373,1397,11,14502,Rick Wittekind,0,1565,1551,10,9,1,1994-04-30,0,1994
787997,2982,0,14502,Rick Wittekind,0,1565,1551,10,3207,Marlene Krell,0,1567,1492,12,11,1,1994-04-30,0,1994
787998,2982,0,10939,Phyllis Frazier,0,1373,1397,11,3207,Marlene Krell,0,1567,1492,12,8,1,1994-04-30,0,1994
802589,3010,0,2030,Jeremiah Mead,0,2014,2039,1,6350,Bob Frey,0,1900,1921,2,1,1,1994-07-29,0,1994
802590,3010,0,2030,Jeremiah Mead,0,2014,2039,1,579,Steve Tier,0,1853,1875,5,2,1,1994-07-29,0,1994
802591,3010,0,2030,Jeremiah Mead,0,2014,2039,1,2403,Ted Rosen,0,1819,1832,7,3,1,1994-07-29,0,1994
802592,3010,0,2030,Jeremiah Mead,0,2014,2039,1,242,Verna Richards Berg,0,1709,1717,9,4,1,1994-07-29,0,1994
802593,3010,0,2030,Jeremiah Mead,0,2014,2039,1,115,Vicki Kahn,0,1726,1734,10,5,1,1994-07-29,0,1994
802594,3010,0,2030,Jeremiah Mead,0,2014,2039,1,47,Joe Weinike,0,1947,1889,11,6,1,1994-07-29,0,1994
802595,3010,0,2030,Jeremiah Mead,0,2014,2039,1,1391,Cathy Osickey,0,1740,1678,12,7,1,1994-07-29,0,1994
802596,3010,0,2030,Jeremiah Mead,0,2014,2039,1,50,Frank Tangredi,0,1864,1872,6,8,1,1994-07-29,0,1994
802597,3010,0,2030,Jeremiah Mead,0,2014,2039,1,59,Marjorie Schoneboom,0,1887,1856,8,9,1,1994-07-29,0,1994
802598,3010,0,54,Rose Kreiswirth,0,1898,1924,4,2030,Jeremiah Mead,0,2014,2039,1,10,1,1994-07-29,0,1994
802599,3010,0,2030,Jeremiah Mead,0,2014,2039,1,941,Louis Schecter,0,2002,1998,3,11,1,1994-07-29,0,1994
802600,3010,0,2030,Jeremiah Mead,0,2014,2039,1,54,Rose Kreiswirth,0,1898,1924,4,12,1,1994-07-29,0,1994
802601,3010,0,6350,Bob Frey,0,1900,1921,2,242,Verna Richards Berg,0,1709,1717,9,2,1,1994-07-29,0,1994
802602,3010,0,6350,Bob Frey,0,1900,1921,2,579,Steve Tier,0,1853,1875,5,3,1,1994-07-29,0,1994
802603,3010,0,6350,Bob Frey,0,1900,1921,2,2403,Ted Rosen,0,1819,1832,7,4,1,1994-07-29,0,1994
802604,3010,0,50,Frank Tangredi,0,1864,1872,6,6350,Bob Frey,0,1900,1921,2,5,1,1994-07-29,0,1994
802605,3010,0,6350,Bob Frey,0,1900,1921,2,115,Vicki Kahn,0,1726,1734,10,6,1,1994-07-29,0,1994
802606,3010,0,6350,Bob Frey,0,1900,1921,2,47,Joe Weinike,0,1947,1889,11,7,1,1994-07-29,0,1994
802607,3010,0,6350,Bob Frey,0,1900,1921,2,1391,Cathy Osickey,0,1740,1678,12,8,1,1994-07-29,0,1994
802608,3010,0,54,Rose Kreiswirth,0,1898,1924,4,6350,Bob Frey,0,1900,1921,2,9,1,1994-07-29,0,1994
802609,3010,0,941,Louis Schecter,0,2002,1998,3,6350,Bob Frey,0,1900,1921,2,10,1,1994-07-29,0,1994
802610,3010,0,6350,Bob Frey,0,1900,1921,2,59,Marjorie Schoneboom,0,1887,1856,8,11,1,1994-07-29,0,1994
802611,3010,0,6350,Bob Frey,0,1900,1921,2,2403,Ted Rosen,0,1819,1832,7,12,1,1994-07-29,0,1994
802612,3010,0,941,Louis Schecter,0,2002,1998,3,242,Verna Richards Berg,0,1709,1717,9,1,1,1994-07-29,0,1994
802613,3010,0,941,Louis Schecter,0,2002,1998,3,115,Vicki Kahn,0,1726,1734,10,2,1,1994-07-29,0,1994
802614,3010,0,941,Louis Schecter,0,2002,1998,3,47,Joe Weinike,0,1947,1889,11,3,1,1994-07-29,0,1994
802615,3010,0,941,Louis Schecter,0,2002,1998,3,1391,Cathy Osickey,0,1740,1678,12,4,1,1994-07-29,0,1994
802616,3010,0,2403,Ted Rosen,0,1819,1832,7,941,Louis Schecter,0,2002,1998,3,5,1,1994-07-29,0,1994
802617,3010,0,941,Louis Schecter,0,2002,1998,3,579,Steve Tier,0,1853,1875,5,6,1,1994-07-29,0,1994
802618,3010,0,59,Marjorie Schoneboom,0,1887,1856,8,941,Louis Schecter,0,2002,1998,3,7,1,1994-07-29,0,1994
802619,3010,0,54,Rose Kreiswirth,0,1898,1924,4,941,Louis Schecter,0,2002,1998,3,8,1,1994-07-29,0,1994
802620,3010,0,941,Louis Schecter,0,2002,1998,3,50,Frank Tangredi,0,1864,1872,6,9,1,1994-07-29,0,1994
802621,3010,0,941,Louis Schecter,0,2002,1998,3,579,Steve Tier,0,1853,1875,5,12,1,1994-07-29,0,1994
802622,3010,0,579,Steve Tier,0,1853,1875,5,54,Rose Kreiswirth,0,1898,1924,4,1,1,1994-07-29,0,1994
802623,3010,0,54,Rose Kreiswirth,0,1898,1924,4,1391,Cathy Osickey,0,1740,1678,12,2,1,1994-07-29,0,1994
802624,3010,0,115,Vicki Kahn,0,1726,1734,10,54,Rose Kreiswirth,0,1898,1924,4,3,1,1994-07-29,0,1994
802625,3010,0,54,Rose Kreiswirth,0,1898,1924,4,50,Frank Tangredi,0,1864,1872,6,4,1,1994-07-29,0,1994
802626,3010,0,242,Verna Richards Berg,0,1709,1717,9,54,Rose Kreiswirth,0,1898,1924,4,5,1,1994-07-29,0,1994
802627,3010,0,54,Rose Kreiswirth,0,1898,1924,4,59,Marjorie Schoneboom,0,1887,1856,8,6,1,1994-07-29,0,1994
802628,3010,0,54,Rose Kreiswirth,0,1898,1924,4,2403,Ted Rosen,0,1819,1832,7,7,1,1994-07-29,0,1994
802629,3010,0,54,Rose Kreiswirth,0,1898,1924,4,47,Joe Weinike,0,1947,1889,11,11,1,1994-07-29,0,1994
802630,3010,0,579,Steve Tier,0,1853,1875,5,47,Joe Weinike,0,1947,1889,11,4,1,1994-07-29,0,1994
802631,3010,0,579,Steve Tier,0,1853,1875,5,59,Marjorie Schoneboom,0,1887,1856,8,5,1,1994-07-29,0,1994
802632,3010,0,579,Steve Tier,0,1853,1875,5,242,Verna Richards Berg,0,1709,1717,9,7,1,1994-07-29,0,1994
802633,3010,0,2403,Ted Rosen,0,1819,1832,7,579,Steve Tier,0,1853,1875,5,8,1,1994-07-29,0,1994
802634,3010,0,579,Steve Tier,0,1853,1875,5,115,Vicki Kahn,0,1726,1734,10,9,1,1994-07-29,0,1994
802635,3010,0,579,Steve Tier,0,1853,1875,5,1391,Cathy Osickey,0,1740,1678,12,10,1,1994-07-29,0,1994
